content_id,content_type,is_indie
C022633,song,False
C016612,song,False
C026228,song,True
C013472,audiobook,False
C025000,podcast_episode,False
C030491,song,False
C020086,audiobook,False
C032837,podcast_episode,False
C027768,song,True
C023220,podcast_episode,True
C015819,podcast_episode,True
C030691,song,False
C011931,audiobook,False
C001618,podcast_episode,False
C015047,podcast_episode,True
C011679,album,False
C019588,song,True
C024066,song,False
C013560,podcast_episode,False
C019585,song,True
C001054,podcast_episode,False
C023724,audiobook,False
C032893,song,False
C025061,song,False
C018737,podcast_episode,False
C007352,song,False
C000046,album,False
C033213,podcast_episode,False
C020229,album,False
C032084,song,False
C030388,song,False
C002269,song,False
C016914,podcast_episode,False
C021564,album,False
C003442,song,False
C027106,podcast_episode,False
C008202,album,False
C001599,song,False
C030713,podcast_episode,False
C033325,song,False
C000940,song,False
C005654,song,False
C022900,album,False
C020380,podcast_episode,True
C016898,song,False
C023865,song,True
C002612,song,False
C008774,song,True
C003940,album,False
C004759,song,True
C017149,song,False
C029715,song,False
C028421,song,False
C031517,podcast_episode,True
C029897,song,False
C033782,podcast_episode,True
C027232,album,False
C028613,song,True
C020470,podcast_episode,False
C015395,song,True
C027653,album,False
C007657,podcast_episode,True
C023564,song,True
C009352,podcast_episode,False
C013200,podcast_episode,True
C022478,song,False
C032502,song,False
C008339,song,False
C016709,podcast_episode,False
C026790,podcast_episode,False
C009401,podcast_episode,False
C001580,album,False
C003570,song,False
C026879,podcast_episode,False
C013286,song,False
C033481,song,False
C003481,album,False
C004374,podcast_episode,False
C007566,song,False
C029073,album,False
C026203,album,True
C010143,song,False
C015419,song,False
C012326,podcast_episode,False
C003200,podcast_episode,False
C006969,song,False
C033626,podcast_episode,False
C011430,song,False
C005392,song,False
C016490,song,False
C017602,song,False
C012580,song,False
C033357,podcast_episode,False
C022408,podcast_episode,False
C029799,song,False
C027836,podcast_episode,False
C032475,song,True
C002084,song,False
C023368,podcast_episode,True
C022827,song,False
C032330,podcast_episode,False
C014630,song,False
C030901,song,False
C013344,audiobook,False
C011166,podcast_episode,False
C017053,podcast_episode,True
C002333,song,False
C015028,album,True
C007285,song,False
C021759,podcast_episode,False
C007183,album,True
C026601,podcast_episode,True
C014310,song,False
C029636,album,True
C003837,song,False
C027820,song,False
C021186,album,False
C006613,podcast_episode,False
C024817,song,True
C008429,song,True
C020372,podcast_episode,False
C003414,album,True
C031760,song,False
C033787,song,False
C023655,album,False
C014933,song,True
C011353,podcast_episode,False
C005340,podcast_episode,True
C017589,podcast_episode,False
C007417,song,False
C022218,song,False
C006419,podcast_episode,True
C015897,podcast_episode,False
C016871,song,False
C014437,song,False
C007506,album,False
C010653,podcast_episode,True
C015035,song,True
C021527,song,True
C007143,song,False
C013066,podcast_episode,True
C013102,song,True
C027749,song,True
C010587,song,True
C029867,song,False
C008380,song,True
C010803,song,True
C031519,song,True
C004734,podcast_episode,True
C026791,podcast_episode,False
C006801,song,False
C014180,podcast_episode,False
C030326,song,False
C004359,song,True
C007248,podcast_episode,False
C002570,album,True
C026435,podcast_episode,False
C010208,song,False
C013331,album,False
C000045,song,True
C002351,podcast_episode,True
C014610,podcast_episode,True
C015852,podcast_episode,False
C013510,song,False
C018816,song,False
C023686,song,False
C010064,podcast_episode,False
C004673,song,False
C001762,podcast_episode,False
C008962,song,True
C000691,podcast_episode,False
C006602,album,True
C005472,song,False
C010784,audiobook,False
C012628,song,True
C023083,song,True
C014481,podcast_episode,False
C003939,podcast_episode,False
C009218,podcast_episode,True
C008083,song,True
C019560,podcast_episode,False
C014400,podcast_episode,False
C005059,song,False
C029818,song,False
C021758,podcast_episode,False
C024831,podcast_episode,True
C016290,podcast_episode,False
C010795,song,True
C003027,podcast_episode,False
C024525,song,False
C021951,podcast_episode,False
C021720,podcast_episode,False
C020485,song,True
C012211,audiobook,True
C030627,podcast_episode,False
C030160,song,False
C000194,album,False
C007235,song,False
C010163,song,False
C020240,podcast_episode,False
C010676,podcast_episode,False
C003599,song,False
C012467,podcast_episode,True
C030172,song,False
C014143,podcast_episode,True
C003866,audiobook,True
C022058,song,True
C026349,audiobook,False
C003387,podcast_episode,False
C007509,podcast_episode,False
C017018,audiobook,True
C032184,song,False
C013736,album,False
C006722,audiobook,True
C012057,album,False
C016473,song,False
C027752,podcast_episode,True
C018944,podcast_episode,True
C003107,podcast_episode,False
C032418,podcast_episode,False
C000146,song,True
C028244,song,False
C009382,podcast_episode,False
C012429,song,False
C015008,podcast_episode,True
C019176,podcast_episode,True
C005036,song,True
C020158,podcast_episode,False
C014384,album,False
C017096,song,True
C013432,song,False
C008954,song,True
C024683,song,False
C014433,song,False
C015902,podcast_episode,True
C029183,podcast_episode,False
C004770,album,False
C015303,podcast_episode,True
C002247,podcast_episode,True
C004801,song,True
C019611,podcast_episode,False
C001650,podcast_episode,False
C011633,podcast_episode,True
C032459,podcast_episode,True
C017353,song,False
C029259,podcast_episode,True
C028228,podcast_episode,False
C010896,song,False
C016000,song,True
C007149,podcast_episode,True
C017918,song,False
C023997,song,False
C026124,podcast_episode,False
C018030,song,False
C001679,song,False
C029853,album,True
C010172,song,False
C005872,song,False
C009479,podcast_episode,True
C019908,song,True
C002991,song,False
C032699,podcast_episode,True
C007220,song,False
C004319,song,False
C016909,song,False
C018235,album,False
C032961,song,False
C016475,podcast_episode,False
C029947,podcast_episode,True
C028694,podcast_episode,True
C007672,song,False
C001340,song,False
C015320,album,True
C023863,song,True
C008443,podcast_episode,False
C026106,album,True
C017494,song,True
C033227,podcast_episode,False
C008023,podcast_episode,False
C030835,song,False
C031506,song,True
C000011,song,False
C029305,podcast_episode,False
C021541,song,False
C000107,song,False
C002660,podcast_episode,False
C030315,song,True
C021995,podcast_episode,False
C032477,album,True
C003313,podcast_episode,False
C013300,song,False
C021497,audiobook,False
C008537,song,True
C014561,song,True
C007064,podcast_episode,False
C025720,song,False
C028624,podcast_episode,False
C024621,song,False
C005674,song,True
C032055,song,False
C031866,song,False
C001178,album,False
C016442,song,True
C021278,podcast_episode,True
C024709,audiobook,True
C015086,podcast_episode,True
C014982,podcast_episode,True
C014876,song,True
C026977,song,False
C029249,song,False
C023931,podcast_episode,False
C012151,podcast_episode,True
C007277,album,True
C031207,song,False
C007197,song,True
C000889,song,False
C011938,song,False
C022358,podcast_episode,False
C032079,podcast_episode,True
C008059,podcast_episode,False
C028440,podcast_episode,False
C030760,song,False
C004396,podcast_episode,True
C010230,podcast_episode,True
C006915,podcast_episode,False
C028758,song,True
C012634,song,False
C019697,song,False
C016414,song,False
C013652,song,False
C028083,song,True
C022598,song,False
C014763,song,False
C005733,song,False
C002228,song,False
C015931,song,True
C026117,podcast_episode,False
C018304,podcast_episode,False
C023666,song,True
C018481,podcast_episode,False
C020146,podcast_episode,False
C020369,song,False
C000179,album,False
C014119,album,False
C007849,podcast_episode,False
C008787,song,False
C001751,song,True
C019779,album,False
C000508,podcast_episode,True
C021316,podcast_episode,False
C019291,song,True
C023025,song,False
C018643,song,True
C029034,album,False
C011967,song,True
C004183,podcast_episode,False
C006305,song,False
C030939,song,False
C008824,song,False
C000387,song,False
C016671,song,True
C011169,song,False
C030917,album,False
C018288,song,False
C006781,song,True
C002886,podcast_episode,True
C027145,song,False
C013382,podcast_episode,True
C022399,podcast_episode,False
C015270,song,False
C006064,podcast_episode,True
C007631,song,False
C010121,song,True
C007170,song,False
C013914,song,True
C021076,song,False
C010137,podcast_episode,True
C011532,song,True
C007272,song,False
C004046,podcast_episode,False
C031435,podcast_episode,False
C002950,podcast_episode,False
C022260,album,True
C013607,song,True
C017390,podcast_episode,True
C011647,audiobook,False
C010420,podcast_episode,True
C026176,podcast_episode,True
C010521,song,False
C033015,song,False
C010610,song,False
C013038,album,False
C015867,podcast_episode,False
C008001,album,False
C023430,song,True
C025831,podcast_episode,True
C030659,song,True
C022712,podcast_episode,False
C025410,song,False
C022702,song,False
C033778,audiobook,False
C010434,audiobook,True
C022426,audiobook,True
C001655,song,True
C000422,podcast_episode,False
C032027,song,True
C000059,song,False
C024681,song,True
C011341,podcast_episode,False
C008109,album,False
C026072,album,True
C007083,song,True
C026884,song,False
C011131,album,False
C023207,podcast_episode,False
C016575,song,False
C028215,podcast_episode,True
C010700,album,True
C032389,podcast_episode,False
C016941,album,False
C000145,song,False
C006528,song,True
C024159,song,False
C029836,podcast_episode,True
C024914,podcast_episode,True
C001805,song,True
C009881,song,True
C000519,audiobook,False
C013848,song,True
C019838,podcast_episode,False
C003802,podcast_episode,False
C024808,album,True
C023969,audiobook,False
C010586,podcast_episode,False
C003758,podcast_episode,False
C001795,song,False
C018702,song,False
C020079,song,True
C024706,podcast_episode,True
C018678,song,False
C017090,song,True
C014297,podcast_episode,False
C020794,song,True
C007592,audiobook,False
C008915,album,False
C016044,song,True
C029847,podcast_episode,False
C023651,album,True
C026411,album,True
C032612,podcast_episode,False
C012156,song,False
C011057,podcast_episode,False
C020239,album,True
C010293,song,False
C003096,song,False
C015559,podcast_episode,True
C010956,song,False
C011738,podcast_episode,False
C033770,song,False
C030846,song,True
C014709,song,True
C023465,song,False
C007590,song,False
C020304,song,True
C007896,album,False
C008423,album,False
C012171,podcast_episode,False
C027001,album,False
C029891,song,False
C028933,song,False
C017741,song,True
C006206,album,True
C031082,song,True
C027821,album,False
C007520,audiobook,True
C011832,podcast_episode,True
C007135,song,True
C027495,audiobook,False
C003145,song,False
C002241,song,False
C016405,song,False
C004538,album,False
C008639,song,True
C007956,song,False
C025442,podcast_episode,False
C011273,song,False
C013389,song,False
C019799,song,True
C001266,podcast_episode,False
C018733,podcast_episode,True
C011138,song,False
C022404,podcast_episode,False
C002587,song,False
C018200,song,False
C023298,song,True
C032862,podcast_episode,False
C017131,song,False
C027526,song,False
C001535,song,False
C028864,podcast_episode,False
C022245,podcast_episode,False
C001382,song,False
C011257,song,True
C028774,podcast_episode,True
C017540,podcast_episode,False
C013183,song,False
C029378,song,False
C022391,podcast_episode,False
C001143,album,False
C003736,podcast_episode,True
C016894,album,False
C033841,song,True
C010336,song,True
C029145,podcast_episode,True
C021267,podcast_episode,True
C033513,podcast_episode,False
C010233,audiobook,False
C023727,song,False
C013553,album,False
C027529,podcast_episode,False
C021936,song,False
C023858,song,False
C014936,album,False
C011006,song,True
C014778,song,False
C029862,song,True
C015181,song,False
C023587,podcast_episode,False
C017415,song,False
C006643,podcast_episode,False
C002696,song,True
C028405,song,True
C025406,podcast_episode,True
C003794,song,False
C002227,song,True
C014864,song,True
C033194,song,False
C004636,song,False
C012420,song,False
C030956,podcast_episode,True
C008072,song,False
C000857,song,True
C033115,song,False
C023925,audiobook,False
C031524,song,False
C003029,song,False
C025695,podcast_episode,False
C001296,song,True
C006213,song,False
C013894,album,True
C001304,song,False
C028038,podcast_episode,False
C008238,album,False
C017077,song,False
C004196,song,False
C031150,song,True
C027667,song,False
C033647,song,True
C026492,podcast_episode,True
C005540,podcast_episode,True
C011504,song,False
C031714,podcast_episode,True
C017652,podcast_episode,False
C027329,album,False
C019258,album,True
C013493,album,True
C013179,song,False
C026517,audiobook,True
C031208,song,True
C028822,podcast_episode,True
C000183,song,False
C000252,podcast_episode,True
C033563,podcast_episode,False
C008863,song,False
C007705,podcast_episode,False
C022579,song,False
C020983,song,False
C005315,podcast_episode,True
C011059,song,True
C021432,podcast_episode,False
C011842,podcast_episode,False
C010505,song,False
C001106,song,False
C006557,song,False
C014428,podcast_episode,False
C027854,song,True
C020481,podcast_episode,True
C019076,podcast_episode,False
C029500,song,False
C000913,audiobook,False
C032991,podcast_episode,False
C032336,song,False
C018874,song,False
C019674,podcast_episode,False
C008307,song,False
C019770,song,True
C013541,podcast_episode,False
C024416,song,False
C004517,audiobook,False
C005852,song,True
C013169,podcast_episode,False
C010132,song,True
C017227,song,True
C008737,podcast_episode,False
C024410,podcast_episode,False
C015020,podcast_episode,False
C014846,song,True
C032394,song,True
C022683,song,False
C016574,song,False
C021878,song,False
C031219,album,False
C024397,song,True
C031246,podcast_episode,False
C012049,album,False
C022008,song,True
C023329,podcast_episode,False
C026617,podcast_episode,False
C027522,song,False
C020044,song,False
C011229,song,False
C026317,podcast_episode,False
C030761,song,True
C031433,song,False
C009453,podcast_episode,True
C007297,album,True
C030007,song,True
C011294,song,False
C001458,song,False
C002954,podcast_episode,False
C021034,podcast_episode,False
C008689,podcast_episode,False
C001113,song,True
C012402,song,False
C025814,song,False
C032099,song,False
C016393,podcast_episode,False
C007317,song,False
C011107,podcast_episode,True
C011491,song,False
C018726,podcast_episode,False
C018510,song,True
C007180,song,False
C021235,podcast_episode,False
C003047,song,True
C018191,song,False
C019442,podcast_episode,True
C032162,song,False
C016720,album,False
C021534,song,False
C004411,song,True
C017031,song,False
C003816,podcast_episode,False
C033476,song,True
C018185,song,False
C010418,podcast_episode,False
C013876,song,False
C026893,song,False
C006149,song,False
C003300,podcast_episode,True
C016945,podcast_episode,False
C010773,podcast_episode,True
C029190,song,False
C003279,song,False
C021225,album,False
C023007,song,False
C029954,podcast_episode,False
C009617,audiobook,True
C026397,album,False
C014335,album,True
C022184,song,True
C003996,song,True
C000226,song,False
C000572,song,True
C031971,song,False
C011668,podcast_episode,False
C011909,song,False
C009258,song,False
C022616,song,False
C018394,song,False
C022990,audiobook,False
C031826,song,False
C000344,podcast_episode,True
C002877,song,True
C005891,podcast_episode,False
C023589,song,False
C016263,audiobook,True
C012381,song,False
C022997,song,False
C033599,song,False
C015370,album,True
C006584,podcast_episode,True
C000898,song,False
C023342,song,True
C019592,podcast_episode,False
C004144,song,False
C009005,podcast_episode,False
C031642,podcast_episode,False
C008280,audiobook,True
C009008,song,False
C028141,album,False
C003560,podcast_episode,False
C021789,song,True
C010846,podcast_episode,False
C029723,song,False
C011223,song,False
C012333,podcast_episode,False
C023197,podcast_episode,False
C008235,song,True
C007834,song,True
C010024,song,True
C022917,song,False
C032621,song,True
C032702,song,False
C023094,podcast_episode,False
C018125,song,False
C001981,song,False
C021714,song,False
C033253,song,False
C032588,song,False
C022835,album,False
C002358,song,False
C010257,song,False
C016085,podcast_episode,False
C014523,podcast_episode,True
C003500,podcast_episode,False
C011167,song,False
C031981,podcast_episode,True
C000075,song,True
C008963,audiobook,False
C033180,song,False
C017799,song,False
C016486,podcast_episode,False
C011469,podcast_episode,False
C002053,podcast_episode,True
C027169,song,True
C027281,podcast_episode,False
C027539,song,False
C018745,album,True
C019677,podcast_episode,False
C021363,podcast_episode,False
C027523,song,True
C016182,song,False
C014116,album,False
C001630,podcast_episode,True
C003935,song,True
C002511,song,False
C007035,song,False
C031203,podcast_episode,False
C010947,audiobook,True
C005765,audiobook,False
C014199,song,False
C013027,song,True
C004741,song,False
C000655,song,True
C030143,song,True
C028991,song,False
C025579,audiobook,False
C031349,song,False
C005145,podcast_episode,False
C008008,audiobook,False
C022412,podcast_episode,False
C027551,song,False
C008085,audiobook,False
C010078,song,True
C013620,podcast_episode,False
C007877,podcast_episode,False
C033849,song,True
C010533,audiobook,False
C000665,song,True
C021134,song,False
C018050,song,False
C025177,podcast_episode,False
C025333,song,True
C001036,song,True
C005729,song,True
C005607,song,False
C030175,song,False
C021733,song,True
C003228,podcast_episode,False
C018698,song,False
C031287,podcast_episode,True
C009712,song,True
C000366,album,False
C031024,song,False
C032948,podcast_episode,False
C033417,song,True
C011580,podcast_episode,False
C020460,song,False
C009677,podcast_episode,True
C025789,song,False
C001780,album,False
C026162,song,False
C024256,song,False
C002154,song,True
C009397,audiobook,False
C028003,song,True
C010000,podcast_episode,False
C029628,song,False
C020417,song,False
C016793,song,False
C010960,podcast_episode,False
C010473,podcast_episode,True
C006238,song,False
C026930,song,False
C009024,song,False
C014410,podcast_episode,True
C004890,song,True
C003485,podcast_episode,False
C013290,album,False
C010268,podcast_episode,False
C004589,podcast_episode,False
C026144,podcast_episode,False
C011447,song,True
C001325,podcast_episode,True
C031223,song,False
C021341,song,True
C015936,podcast_episode,False
C017733,song,False
C003540,podcast_episode,False
C001044,audiobook,True
C012959,audiobook,False
C024398,song,True
C007445,song,False
C007126,podcast_episode,False
C028626,song,False
C027705,audiobook,True
C004965,song,True
C009102,podcast_episode,True
C017264,song,False
C002771,podcast_episode,False
C003728,song,False
C029316,song,False
C011786,podcast_episode,True
C026819,song,False
C002979,song,True
C018023,podcast_episode,False
C025188,song,False
C018155,song,False
C011510,song,False
C027640,song,False
C028477,podcast_episode,True
C023466,album,False
C030722,podcast_episode,False
C016911,album,False
C018093,podcast_episode,True
C009411,song,False
C000379,podcast_episode,True
C017204,song,False
C017807,audiobook,False
C023143,album,False
C012909,podcast_episode,False
C027804,song,False
C021454,song,False
C002650,song,False
C029304,song,False
C031314,song,False
C027160,podcast_episode,False
C017385,audiobook,True
C004686,song,False
C006490,podcast_episode,True
C031706,song,True
C001428,podcast_episode,True
C009842,song,False
C008092,podcast_episode,True
C027048,podcast_episode,False
C001277,podcast_episode,False
C022737,song,False
C005955,song,False
C016429,song,False
C028514,song,False
C030123,podcast_episode,True
C013531,song,True
C009535,song,False
C013913,song,False
C000971,album,True
C000134,song,False
C017935,album,False
C016273,song,False
C020448,song,True
C028059,song,False
C028341,podcast_episode,True
C022977,album,False
C001053,song,False
C004934,song,False
C030839,podcast_episode,True
C032883,song,False
C026400,song,False
C026796,song,False
C014783,song,True
C015482,song,False
C030099,song,False
C008598,album,True
C011046,song,True
C001586,podcast_episode,True
C006202,audiobook,False
C008515,song,False
C018027,podcast_episode,False
C007243,song,False
C020382,song,True
C009026,song,False
C012104,song,False
C025474,song,False
C022081,podcast_episode,False
C028517,podcast_episode,False
C027013,album,False
C000724,audiobook,True
C030555,album,False
C018226,song,False
C031776,song,False
C024912,podcast_episode,True
C017789,song,False
C022003,song,False
C003475,podcast_episode,False
C025329,podcast_episode,True
C025885,song,False
C006797,song,False
C028234,song,True
C031476,podcast_episode,False
C010066,album,False
C028701,song,False
C003196,song,False
C020324,song,False
C002756,song,True
C027985,audiobook,True
C006911,podcast_episode,False
C026153,song,True
C021704,album,False
C016214,song,False
C019689,song,False
C010274,podcast_episode,False
C029071,song,True
C014160,podcast_episode,False
C002219,song,True
C003344,podcast_episode,False
C011514,song,False
C008637,podcast_episode,False
C020140,podcast_episode,False
C003582,song,False
C031755,podcast_episode,False
C016428,podcast_episode,False
C001789,album,False
C012562,song,True
C009056,album,False
C003418,podcast_episode,False
C012468,song,False
C008973,song,True
C031143,song,False
C007209,podcast_episode,False
C003982,podcast_episode,False
C030988,song,True
C033646,podcast_episode,False
C028046,song,True
C011536,song,True
C033057,song,False
C010971,song,False
C025407,audiobook,False
C033309,song,False
C017309,podcast_episode,False
C033453,album,False
C003187,podcast_episode,False
C003936,song,True
C028402,podcast_episode,False
C029454,song,False
C030551,song,False
C008908,song,False
C013879,podcast_episode,False
C018608,song,True
C008560,song,False
C012978,audiobook,False
C010719,podcast_episode,True
C000325,podcast_episode,False
C031416,podcast_episode,True
C022397,podcast_episode,False
C019005,podcast_episode,True
C014444,song,False
C002878,podcast_episode,False
C023728,song,False
C008120,song,True
C002176,audiobook,True
C006565,podcast_episode,False
C027139,song,True
C033528,album,False
C015139,song,False
C004010,song,True
C023209,song,False
C004294,song,False
C020811,song,False
C006017,podcast_episode,False
C011204,song,True
C002908,song,True
C009742,song,False
C023302,song,False
C017886,podcast_episode,False
C030798,song,False
C004929,song,False
C029924,podcast_episode,False
C022891,song,True
C005664,audiobook,False
C004776,album,False
C016155,song,False
C028593,podcast_episode,True
C014231,podcast_episode,False
C021554,song,False
C026078,album,False
C018699,song,False
C010022,album,True
C026590,song,False
C018988,audiobook,False
C032355,album,False
C000972,song,False
C019264,podcast_episode,True
C007937,album,False
C022221,song,False
C021268,podcast_episode,False
C031283,song,False
C016090,podcast_episode,False
C022898,podcast_episode,False
C001039,song,True
C029201,podcast_episode,True
C020023,podcast_episode,False
C021518,song,False
C001453,podcast_episode,True
C030382,podcast_episode,False
C014953,song,False
C006550,song,True
C028447,song,True
C005273,song,False
C019401,podcast_episode,False
C004105,song,True
C030855,podcast_episode,False
C030138,podcast_episode,False
C002104,album,True
C017781,song,False
C027831,podcast_episode,True
C021520,podcast_episode,True
C020824,podcast_episode,False
C011814,audiobook,False
C005270,album,True
C022510,song,False
C031202,song,False
C028001,song,False
C010009,album,False
C025361,podcast_episode,True
C004309,song,False
C008248,podcast_episode,True
C027429,song,True
C011419,album,True
C018243,song,True
C011339,song,True
C010883,podcast_episode,True
C004330,podcast_episode,False
C011033,song,False
C027181,song,True
C018051,song,False
C011497,song,False
C031312,song,False
C004911,song,False
C013623,album,True
C004665,song,True
C007612,podcast_episode,True
C015528,song,True
C031661,song,True
C026570,song,False
C028321,podcast_episode,True
C022280,song,False
C019365,podcast_episode,False
C012897,podcast_episode,False
C013393,podcast_episode,True
C022815,song,False
C016385,song,True
C002151,song,False
C012321,song,False
C002955,song,False
C026178,song,True
C012864,podcast_episode,False
C020298,album,False
C010804,song,True
C031964,song,False
C029932,song,True
C020583,song,True
C027632,podcast_episode,False
C013238,audiobook,False
C015312,song,False
C031523,song,True
C017465,song,False
C001563,album,False
C031090,song,False
C028733,podcast_episode,False
C029245,song,True
C006809,song,True
C014854,song,False
C020659,song,False
C033660,podcast_episode,False
C018190,song,False
C033555,song,False
C002133,album,True
C013597,song,True
C019059,podcast_episode,False
C017206,song,False
C023029,song,False
C001447,podcast_episode,False
C001148,podcast_episode,False
C032591,song,False
C032648,song,True
C024731,song,True
C021287,podcast_episode,False
C022989,song,False
C024000,podcast_episode,False
C005755,song,True
C010376,podcast_episode,False
C010714,album,True
C026296,song,False
C008872,podcast_episode,False
C031794,podcast_episode,True
C013922,audiobook,False
C004710,song,False
C002036,song,False
C021265,song,True
C026459,song,False
C007528,song,False
C016809,song,False
C027074,song,False
C030989,song,False
C031256,podcast_episode,True
C009811,podcast_episode,False
C025021,podcast_episode,True
C028612,podcast_episode,False
C027042,song,True
C000489,album,True
C011733,song,False
C014107,podcast_episode,True
C004377,song,False
C002426,song,True
C030898,song,False
C017706,song,False
C015051,song,False
C030185,song,False
C019004,song,True
C005037,song,False
C017891,podcast_episode,True
C013605,song,False
C018609,song,False
C019705,song,False
C027537,podcast_episode,False
C032092,song,True
C006865,podcast_episode,False
C011678,song,False
C025248,song,True
C006574,song,False
C017765,song,False
C010826,podcast_episode,False
C019651,podcast_episode,False
C015431,podcast_episode,True
C005929,song,True
C028750,song,False
C005025,song,False
C008002,song,False
C033728,song,True
C002968,podcast_episode,False
C030069,song,False
C032448,song,False
C007488,song,False
C029168,podcast_episode,False
C017599,podcast_episode,False
C009439,song,False
C021595,song,False
C033072,song,False
C024500,audiobook,False
C029975,song,True
C007845,song,False
C029803,podcast_episode,True
C021293,song,True
C011403,song,True
C027362,song,False
C017519,song,False
C006628,podcast_episode,False
C027346,podcast_episode,False
C031437,album,False
C014840,podcast_episode,False
C027142,song,False
C016903,podcast_episode,True
C010249,song,False
C022698,song,True
C025788,album,False
C008473,song,False
C033857,podcast_episode,False
C032435,podcast_episode,False
C007771,song,True
C028690,song,False
C009003,song,True
C009657,podcast_episode,False
C018348,podcast_episode,False
C004446,song,False
C033078,song,True
C033329,album,False
C005586,album,False
C000126,podcast_episode,True
C031344,podcast_episode,False
C026289,podcast_episode,False
C017243,song,False
C016433,song,True
C001980,album,False
C024911,song,False
C006255,album,False
C033093,song,False
C006159,song,False
C011770,song,True
C020940,song,False
C028297,podcast_episode,False
C026448,song,True
C018882,song,True
C002119,song,False
C028358,album,True
C013005,song,False
C007387,song,True
C000419,song,True
C026557,song,False
C022462,song,True
C017436,song,True
C000991,song,True
C018968,podcast_episode,False
C028237,song,True
C029909,album,True
C026083,album,True
C011552,podcast_episode,False
C027567,podcast_episode,False
C020957,album,True
C022395,album,False
C009497,song,False
C024420,album,False
C032809,song,False
C024314,podcast_episode,False
C016401,podcast_episode,False
C028377,song,False
C001731,podcast_episode,False
C012585,song,True
C022762,podcast_episode,False
C032901,album,False
C002498,song,True
C031851,podcast_episode,True
C016760,song,False
C009555,podcast_episode,True
C030141,song,False
C006821,podcast_episode,False
C026905,song,True
C003373,song,False
C001992,song,False
C032542,podcast_episode,False
C013634,song,False
C021138,audiobook,False
C025281,album,True
C031680,podcast_episode,False
C025125,song,True
C015873,song,False
C028338,podcast_episode,True
C027586,album,True
C025726,song,False
C009221,podcast_episode,True
C019095,podcast_episode,True
C009426,song,True
C001503,song,False
C022242,album,True
C031863,podcast_episode,False
C007847,song,True
C020927,album,False
C019551,podcast_episode,True
C022943,podcast_episode,False
C026898,song,False
C029878,song,False
C011252,song,True
C011002,podcast_episode,False
C030995,podcast_episode,False
C029320,album,False
C027078,podcast_episode,True
C009085,song,True
C029012,song,True
C031451,album,False
C010802,podcast_episode,False
C018310,podcast_episode,False
C018693,song,False
C027728,song,False
C031814,song,True
C002140,song,False
C019481,audiobook,False
C015444,song,False
C007189,podcast_episode,True
C003881,song,True
C011120,song,True
C015760,song,False
C021269,song,True
C017857,song,False
C022133,song,False
C032400,podcast_episode,False
C007554,song,False
C024430,song,False
C002177,song,False
C000369,song,False
C016195,audiobook,True
C014671,song,False
C025770,song,False
C025652,song,False
C030271,song,False
C006038,song,True
C024187,song,True
C022172,song,True
C014572,song,False
C009792,album,False
C008757,song,False
C025459,song,True
C029837,podcast_episode,False
C025842,song,False
C012852,song,False
C014529,podcast_episode,True
C004028,song,False
C032596,album,True
C011849,album,True
C005248,song,False
C032532,song,False
C000430,song,False
C007620,song,False
C013363,album,False
C000289,song,True
C027898,album,False
C029633,song,True
C024108,album,True
C020276,song,True
C027062,podcast_episode,True
C005389,podcast_episode,True
C026269,song,True
C003985,song,True
C028254,song,False
C004208,podcast_episode,True
C009067,song,True
C017880,podcast_episode,False
C025047,song,True
C003025,song,False
C007485,podcast_episode,False
C020535,song,True
C001246,song,True
C028411,podcast_episode,True
C030232,song,False
C030170,album,False
C029701,podcast_episode,False
C031832,audiobook,False
C013630,song,False
C031023,song,True
C019084,song,False
C010152,song,True
C012655,album,False
C018165,song,True
C032450,podcast_episode,False
C015784,album,True
C024096,podcast_episode,False
C019828,podcast_episode,True
C014182,podcast_episode,False
C013996,song,True
C001258,podcast_episode,False
C008861,song,True
C025068,song,True
C029546,song,False
C010698,song,False
C029355,song,True
C031019,audiobook,False
C022875,song,False
C015896,song,True
C033271,audiobook,True
C003964,podcast_episode,True
C028126,song,False
C028897,song,False
C013373,podcast_episode,False
C001800,song,True
C032790,song,True
C001310,song,True
C004669,album,False
C029512,audiobook,True
C031454,song,True
C000408,song,True
C005537,podcast_episode,False
C030782,song,False
C019347,podcast_episode,True
C003138,podcast_episode,False
C026074,song,True
C030729,audiobook,False
C024034,podcast_episode,True
C026469,song,False
C018996,song,True
C018668,song,False
C000593,song,False
C021868,song,False
C022735,song,False
C005051,song,True
C014353,song,False
C016963,song,True
C030272,song,False
C021274,song,True
C015459,podcast_episode,False
C019717,podcast_episode,True
C000709,song,False
C019350,podcast_episode,True
C023219,song,False
C016449,song,False
C023718,song,False
C013578,song,False
C002413,podcast_episode,False
C026566,song,True
C014230,song,False
C029582,podcast_episode,False
C025062,song,False
C005645,song,False
C024856,song,False
C009237,song,False
C000361,audiobook,False
C015817,podcast_episode,True
C031904,song,False
C015547,song,True
C023328,song,False
C017841,song,False
C032971,album,False
C008146,song,False
C010468,song,False
C033615,podcast_episode,True
C012870,song,False
C023672,song,False
C022439,podcast_episode,False
C008200,song,False
C017210,album,True
C024915,audiobook,False
C027384,podcast_episode,True
C028039,song,True
C028817,song,True
C002902,song,False
C013770,podcast_episode,False
C030268,song,False
C010222,song,False
C033493,song,False
C010491,podcast_episode,True
C016589,song,False
C012592,podcast_episode,False
C014193,podcast_episode,False
C006344,song,True
C028535,album,False
C029102,song,False
C025100,podcast_episode,True
C018772,audiobook,False
